Species,ID_No,Clutch.ID,Date.eggs.hatched,Stocking.density,Date.stocked,Tank.ID,Year,Date.metamorphosed,Mass.g.metamorphosed,Mark,Fate.comments,Mortality,Facility,Person Entering Data
Rcapito,352,gf1,na,60,3/4/23,5,2023,6/18/24,5.62,N/A,N/A,N/A,UGA,CE
Rcapito,353,gf1,na,60,3/4/23,5,2023,6/18/24,7.18,N/A,N/A,N/A,UGA,CE
Rcapito,354,gf1,na,60,3/4/23,5,2023,6/18/24,5.48,N/A,N/A,N/A,UGA,CE
Rcapito,355,gf1,na,60,3/4/23,5,2023,6/18/24,6.12,N/A,N/A,N/A,UGA,CE
Rcapito,356,gf1,na,60,3/4/23,5,2023,6/18/24,6.28,N/A,N/A,N/A,UGA,CE
Rcapito,366,gf1,na,60,3/4/23,5,2023,6/18/24,5.87,N/A,N/A,N/A,UGA,CE
Rcapito,368,gf1,na,60,3/4/23,5,2023,6/18/24,5.74,N/A,N/A,N/A,UGA,CE
Rcapito,370,gf1,na,60,3/4/23,5,2023,6/18/24,5.89,N/A,N/A,N/A,UGA,CE
Rcapito,371,gf1,na,60,3/4/23,5,2023,6/18/24,5.62,N/A,N/A,N/A,UGA,CE
Rcapito,386,gf1,na,60,3/4/23,5,2023,6/18/24,5.75,N/A,N/A,N/A,UGA,CE
Rcapito,428,gf1,na,60,3/4/23,5,2023,6/21/24,5.57,N/A,N/A,N/A,UGA,CE
Rcapito,429,gf1,na,60,3/4/23,5,2023,6/21/24,6.09,N/A,N/A,N/A,UGA,CE
Rcapito,490,gf1,na,60,3/4/23,5,2023,6/21/24,4.61,N/A,N/A,N/A,UGA,CE
Rcapito,493,gf1,na,60,3/4/23,5,2023,6/21/24,5.42,N/A,N/A,N/A,UGA,CE
Rcapito,495,gf1,na,60,3/4/23,5,2023,6/21/24,6.22,N/A,N/A,N/A,UGA,CE
Rcapito,620,gf1,na,60,3/4/23,5,2023,6/23/24,5.69,N/A,N/A,N/A,UGA,CE
Rcapito,735,gf1,na,60,3/4/23,5,2023,6/26/24,6.35,N/A,N/A,N/A,UGA,CE
Rcapito,841,gf1,na,60,3/4/23,5,2023,6/28/24,5.82,N/A,N/A,N/A,UGA,CE
Rcapito,908,gf1,na,60,3/4/23,5,2023,6/28/24,7.9,N/A,N/A,N/A,UGA,CE
Rcapito,991,gf1,na,60,3/4/23,5,2023,7/2/24,5.85,N/A,N/A,N/A,UGA,CE
Rcapito,1042,gf1,na,60,3/4/23,5,2023,7/5/24,3.34,N/A,N/A,N/A,UGA,CE
Rcapito,1043,gf1,na,60,3/4/23,5,2023,7/5/24,4.07,N/A,N/A,N/A,UGA,CE
Rcapito,116,gf1,na,60,3/1/23,6,2023,6/12/24,3.98,N/A,N/A,N/A,UGA,CE
Rcapito,153,gf1,na,60,3/1/23,6,2023,6/14/24,4.66,N/A,N/A,N/A,UGA,CE
Rcapito,154,gf1,na,60,3/1/23,6,2023,6/14/24,4.02,N/A,N/A,N/A,UGA,CE
Rcapito,218,gf1,na,60,3/1/23,6,2023,6/15/24,4.3,N/A,N/A,N/A,UGA,CE
Rcapito,282,gf1,na,60,3/1/23,6,2023,6/16/24,3.81,N/A,N/A,N/A,UGA,CE
Rcapito,283,gf1,na,60,3/1/23,6,2023,6/16/24,5.68,N/A,N/A,N/A,UGA,CE
Rcapito,359,gf1,na,60,3/1/23,6,2023,6/18/24,4.58,N/A,N/A,N/A,UGA,CE
Rcapito,409,gf1,na,60,3/1/23,6,2023,6/19/24,4.61,N/A,N/A,N/A,UGA,CE
Rcapito,447,gf1,na,60,3/1/23,6,2023,6/21/24,5.1,N/A,N/A,N/A,UGA,CE
Rcapito,474,gf1,na,60,3/1/23,6,2023,6/21/24,4.49,N/A,N/A,N/A,UGA,CE
Rcapito,532,gf1,na,60,3/1/23,6,2023,6/21/24,5.12,N/A,N/A,N/A,UGA,CE
Rcapito,533,gf1,na,60,3/1/23,6,2023,6/21/24,3.06,N/A,N/A,N/A,UGA,CE
Rcapito,534,gf1,na,60,3/1/23,6,2023,6/21/24,5.01,N/A,N/A,N/A,UGA,CE
Rcapito,572,gf1,na,60,3/1/23,6,2023,6/21/24,5.19,N/A,N/A,N/A,UGA,CE
Rcapito,637,gf1,na,60,3/1/23,6,2023,6/23/24,4.47,N/A,N/A,N/A,UGA,CE
Rcapito,638,gf1,na,60,3/1/23,6,2023,6/23/24,5.03,N/A,N/A,N/A,UGA,CE
Rcapito,639,gf1,na,60,3/1/23,6,2023,6/23/24,3.45,N/A,N/A,N/A,UGA,CE
Rcapito,640,gf1,na,60,3/1/23,6,2023,6/23/24,4.39,N/A,N/A,N/A,UGA,CE
Rcapito,667,gf1,na,60,3/1/23,6,2023,6/23/24,4.53,N/A,N/A,N/A,UGA,CE
Rcapito,669,gf1,na,60,3/1/23,6,2023,6/23/24,5.78,N/A,N/A,N/A,UGA,CE
Rcapito,671,gf1,na,60,3/1/23,6,2023,6/23/24,4.5,N/A,N/A,N/A,UGA,CE
Rcapito,673,gf1,na,60,3/1/23,6,2023,6/23/24,4.36,N/A,N/A,N/A,UGA,CE
Rcapito,676,gf1,na,60,3/1/23,6,2023,6/23/24,3.96,N/A,N/A,N/A,UGA,CE
Rcapito,685,gf1,na,60,3/1/23,6,2023,6/23/24,4.94,N/A,N/A,N/A,UGA,CE
Rcapito,773,gf1,na,60,3/1/23,6,2023,6/26/24,4.88,N/A,N/A,N/A,UGA,CE
Rcapito,774,gf1,na,60,3/1/23,6,2023,6/26/24,4.58,N/A,N/A,N/A,UGA,CE
Rcapito,775,gf1,na,60,3/1/23,6,2023,6/26/24,4.9,N/A,N/A,N/A,UGA,CE
Rcapito,776,gf1,na,60,3/1/23,6,2023,6/26/24,4.55,N/A,N/A,N/A,UGA,CE
Rcapito,777,gf1,na,60,3/1/23,6,2023,6/26/24,5.71,N/A,N/A,N/A,UGA,CE
Rcapito,778,gf1,na,60,3/1/23,6,2023,6/26/24,4.26,N/A,N/A,N/A,UGA,CE
Rcapito,779,gf1,na,60,3/1/23,6,2023,6/26/24,3.34,N/A,N/A,N/A,UGA,CE
Rcapito,780,gf1,na,60,3/1/23,6,2023,6/26/24,4.46,N/A,N/A,N/A,UGA,CE
Rcapito,872,gf1,na,60,3/1/23,6,2023,6/28/24,5.36,N/A,N/A,N/A,UGA,CE
Rcapito,873,gf1,na,60,3/1/23,6,2023,6/28/24,5.41,N/A,N/A,N/A,UGA,CE
Rcapito,874,gf1,na,60,3/1/23,6,2023,6/28/24,4.58,N/A,N/A,N/A,UGA,CE
Rcapito,875,gf1,na,60,3/1/23,6,2023,6/28/24,5.26,N/A,N/A,N/A,UGA,CE
Rcapito,983,gf1,na,60,3/1/23,6,2023,6/30/24,6.02,N/A,N/A,N/A,UGA,CE
Rcapito,1004,gf1,na,60,3/1/23,6,2023,7/3/24,6.66,N/A,N/A,N/A,UGA,CE
Rcapito,1005,gf1,na,60,3/1/23,6,2023,7/3/24,5.58,N/A,N/A,N/A,UGA,CE
Rcapito,1056,gf1,na,60,3/1/23,6,2023,7/5/24,5.87,N/A,N/A,N/A,UGA,CE
Rcapito,1075,gf1,na,60,3/1/23,6,2023,7/7/24,7.88,N/A,N/A,N/A,UGA,CE
Rcapito,1148,gf1,na,60,3/1/23,6,2023,7/10/24,6.81,N/A,N/A,N/A,UGA,CE
Rcapito,40,gf1,na,60,3/4/23,7,2023,6/10/24,6.36,N/A,N/A,N/A,UGA,CE
Rcapito,117,gf1,na,60,3/4/23,7,2023,6/12/24,5.89,N/A,N/A,N/A,UGA,CE
Rcapito,118,gf1,na,60,3/4/23,7,2023,6/12/24,5.63,N/A,N/A,N/A,UGA,CE
Rcapito,119,gf1,na,60,3/4/23,7,2023,6/12/24,4.81,N/A,N/A,N/A,UGA,CE
Rcapito,120,gf1,na,60,3/4/23,7,2023,6/12/24,5.99,N/A,N/A,N/A,UGA,CE
Rcapito,155,gf1,na,60,3/4/23,7,2023,6/14/24,4.25,N/A,N/A,N/A,UGA,CE
Rcapito,156,gf1,na,60,3/4/23,7,2023,6/14/24,3.81,N/A,N/A,N/A,UGA,CE
Rcapito,164,gf1,na,60,3/4/23,7,2023,6/14/24,5.66,N/A,N/A,N/A,UGA,CE
Rcapito,165,gf1,na,60,3/4/23,7,2023,6/14/24,4.38,N/A,N/A,N/A,UGA,CE
Rcapito,219,gf1,na,60,3/4/23,7,2023,6/15/24,5.84,N/A,N/A,N/A,UGA,CE
Rcapito,220,gf1,na,60,3/4/23,7,2023,6/15/24,3.36,N/A,N/A,N/A,UGA,CE
Rcapito,297,gf1,na,60,3/4/23,7,2023,6/18/24,4.65,N/A,N/A,N/A,UGA,CE
Rcapito,365,gf1,na,60,3/4/23,7,2023,6/18/24,4.27,N/A,N/A,N/A,UGA,CE
Rcapito,376,gf1,na,60,3/4/23,7,2023,6/18/24,2.85,N/A,N/A,N/A,UGA,CE
Rcapito,377,gf1,na,60,3/4/23,7,2023,6/18/24,3.56,N/A,N/A,N/A,UGA,CE
Rcapito,420,gf1,na,60,3/4/23,7,2023,6/19/24,5.31,N/A,N/A,N/A,UGA,CE
Rcapito,421,gf1,na,60,3/4/23,7,2023,6/19/24,5.4,N/A,N/A,N/A,UGA,CE
Rcapito,424,gf1,na,60,3/4/23,7,2023,6/19/24,3.22,N/A,N/A,N/A,UGA,CE
Rcapito,560,gf1,na,60,3/4/23,7,2023,6/21/24,3.98,N/A,N/A,N/A,UGA,CE
Rcapito,561,gf1,na,60,3/4/23,7,2023,6/21/24,3.61,N/A,N/A,N/A,UGA,CE
Rcapito,562,gf1,na,60,3/4/23,7,2023,6/21/24,3.64,N/A,N/A,N/A,UGA,CE
Rcapito,563,gf1,na,60,3/4/23,7,2023,6/21/24,3.76,N/A,N/A,N/A,UGA,CE
Rcapito,564,gf1,na,60,3/4/23,7,2023,6/21/24,4.45,N/A,N/A,N/A,UGA,CE
Rcapito,588,gf1,na,60,3/4/23,7,2023,6/21/24,4.19,N/A,N/A,N/A,UGA,CE
Rcapito,596,gf1,na,60,3/4/23,7,2023,6/21/24,4.22,N/A,N/A,N/A,UGA,CE
Rcapito,632,gf1,na,60,3/4/23,7,2023,6/23/24,4.59,N/A,N/A,N/A,UGA,CE
Rcapito,633,gf1,na,60,3/4/23,7,2023,6/23/24,4.36,N/A,N/A,N/A,UGA,CE
Rcapito,634,gf1,na,60,3/4/23,7,2023,6/23/24,5.05,N/A,N/A,N/A,UGA,CE
Rcapito,675,gf1,na,60,3/4/23,7,2023,6/23/24,3.2,N/A,N/A,N/A,UGA,CE
Rcapito,683,gf1,na,60,3/4/23,7,2023,6/23/24,5,N/A,N/A,N/A,UGA,CE
Rcapito,687,gf1,na,60,3/4/23,7,2023,6/23/24,4.4,N/A,N/A,N/A,UGA,CE
Rcapito,781,gf1,na,60,3/4/23,7,2023,6/26/24,5.33,N/A,N/A,N/A,UGA,CE
Rcapito,782,gf1,na,60,3/4/23,7,2023,6/26/24,4.39,N/A,N/A,N/A,UGA,CE
Rcapito,783,gf1,na,60,3/4/23,7,2023,6/26/24,4.64,N/A,N/A,N/A,UGA,CE
Rcapito,784,gf1,na,60,3/4/23,7,2023,6/26/24,4.04,N/A,N/A,N/A,UGA,CE
Rcapito,785,gf1,na,60,3/4/23,7,2023,6/26/24,4.83,N/A,N/A,N/A,UGA,CE
Rcapito,786,gf1,na,60,3/4/23,7,2023,6/26/24,5.25,N/A,N/A,N/A,UGA,CE
Rcapito,787,gf1,na,60,3/4/23,7,2023,6/26/24,4.38,N/A,N/A,N/A,UGA,CE
Rcapito,788,gf1,na,60,3/4/23,7,2023,6/26/24,5.21,N/A,N/A,N/A,UGA,CE
Rcapito,789,gf1,na,60,3/4/23,7,2023,6/26/24,4.53,N/A,N/A,N/A,UGA,CE
Rcapito,790,gf1,na,60,3/4/23,7,2023,6/26/24,4.64,N/A,N/A,N/A,UGA,CE
Rcapito,870,gf1,na,60,3/4/23,7,2023,6/28/24,4.06,N/A,N/A,N/A,UGA,CE
Rcapito,960,gf1,na,60,3/4/23,7,2023,6/30/24,4.91,N/A,N/A,N/A,UGA,CE
Rcapito,961,gf1,na,60,3/4/23,7,2023,6/30/24,4.67,N/A,N/A,N/A,UGA,CE
Rcapito,1015,gf1,na,60,3/4/23,7,2023,7/3/24,5.89,N/A,N/A,N/A,UGA,CE
Rcapito,1024,gf1,na,60,3/4/23,7,2023,7/3/24,5.24,N/A,N/A,N/A,UGA,CE
Rcapito,1126,gf1,na,60,3/4/23,7,2023,7/10/24,5.9,N/A,N/A,N/A,UGA,CE
Rcapito,1141,gf1,na,60,3/4/23,7,2023,7/10/24,3.85,N/A,N/A,N/A,UGA,CE
Rcapito,1154,gf1,na,60,3/4/23,7,2023,7/11/24,7.72,N/A,N/A,N/A,UGA,CE
Rcapito,1155,gf1,na,60,3/4/23,7,2023,7/11/24,7.58,N/A,N/A,N/A,UGA,CE
Rcapito,1179,gf1,na,60,3/4/23,7,2023,7/14/24,3.12,N/A,N/A,N/A,UGA,CE
Rcapito,1199,gf1,na,60,3/4/23,7,2023,7/18/24,7.68,N/A,N/A,N/A,UGA,CE
Rcapito,178,gf1,na,60,3/4/23,8,2023,6/14/24,4.12,N/A,N/A,N/A,UGA,CE
Rcapito,179,gf1,na,60,3/4/23,8,2023,6/14/24,4.79,N/A,N/A,N/A,UGA,CE
Rcapito,180,gf1,na,60,3/4/23,8,2023,6/14/24,4.75,N/A,N/A,N/A,UGA,CE
Rcapito,181,gf1,na,60,3/4/23,8,2023,6/14/24,5.29,N/A,N/A,N/A,UGA,CE
Rcapito,182,gf1,na,60,3/4/23,8,2023,6/14/24,3.34,N/A,N/A,N/A,UGA,CE
Rcapito,183,gf1,na,60,3/4/23,8,2023,6/14/24,3.8,N/A,N/A,N/A,UGA,CE
Rcapito,184,gf1,na,60,3/4/23,8,2023,6/14/24,4.65,N/A,N/A,N/A,UGA,CE
Rcapito,185,gf1,na,60,3/4/23,8,2023,6/14/24,4.55,N/A,N/A,N/A,UGA,CE
Rcapito,215,gf1,na,60,3/4/23,8,2023,6/15/24,4.55,N/A,N/A,N/A,UGA,CE
Rcapito,357,gf1,na,60,3/4/23,8,2023,6/18/24,4.5,N/A,N/A,N/A,UGA,CE
Rcapito,358,gf1,na,60,3/4/23,8,2023,6/18/24,5.88,N/A,N/A,N/A,UGA,CE
Rcapito,586,gf1,na,60,3/4/23,8,2023,6/21/24,4.21,N/A,N/A,N/A,UGA,CE
Rcapito,590,gf1,na,60,3/4/23,8,2023,6/21/24,5.3,N/A,N/A,N/A,UGA,CE
Rcapito,626,gf1,na,60,3/4/23,8,2023,6/23/24,3.6,N/A,N/A,N/A,UGA,CE
Rcapito,627,gf1,na,60,3/4/23,8,2023,6/23/24,4.68,N/A,N/A,N/A,UGA,CE
Rcapito,628,gf1,na,60,3/4/23,8,2023,6/23/24,3.63,N/A,N/A,N/A,UGA,CE
Rcapito,668,gf1,na,60,3/4/23,8,2023,6/23/24,3.92,N/A,N/A,N/A,UGA,CE
Rcapito,758,gf1,na,60,3/4/23,8,2023,6/26/24,3.95,N/A,N/A,N/A,UGA,CE
Rcapito,759,gf1,na,60,3/4/23,8,2023,6/26/24,3.43,N/A,N/A,N/A,UGA,CE
Rcapito,760,gf1,na,60,3/4/23,8,2023,6/26/24,4.05,N/A,N/A,N/A,UGA,CE
Rcapito,761,gf1,na,60,3/4/23,8,2023,6/26/24,3.18,N/A,N/A,N/A,UGA,CE
Rcapito,762,gf1,na,60,3/4/23,8,2023,6/26/24,3.26,N/A,N/A,N/A,UGA,CE
Rcapito,763,gf1,na,60,3/4/23,8,2023,6/26/24,3.69,N/A,N/A,N/A,UGA,CE
Rcapito,764,gf1,na,60,3/4/23,8,2023,6/26/24,3.35,N/A,N/A,N/A,UGA,CE
Rcapito,765,gf1,na,60,3/4/23,8,2023,6/26/24,3.32,N/A,N/A,N/A,UGA,CE
Rcapito,821,gf1,na,60,3/4/23,8,2023,6/26/24,3.48,N/A,N/A,N/A,UGA,CE
Rcapito,864,gf1,na,60,3/4/23,8,2023,6/28/24,3.23,N/A,N/A,N/A,UGA,CE
Rcapito,865,gf1,na,60,3/4/23,8,2023,6/28/24,3.83,N/A,N/A,N/A,UGA,CE
Rcapito,866,gf1,na,60,3/4/23,8,2023,6/28/24,3.79,N/A,N/A,N/A,UGA,CE
Rcapito,867,gf1,na,60,3/4/23,8,2023,6/28/24,3.53,N/A,N/A,N/A,UGA,CE
Rcapito,911,gf1,na,60,3/4/23,8,2023,6/28/24,3.69,N/A,N/A,N/A,UGA,CE
Rcapito,913,gf1,na,60,3/4/23,8,2023,6/28/24,3.94,N/A,N/A,N/A,UGA,CE
Rcapito,947,gf1,na,60,3/4/23,8,2023,6/30/24,3.66,N/A,N/A,N/A,UGA,CE
Rcapito,948,gf1,na,60,3/4/23,8,2023,6/30/24,3.47,N/A,N/A,N/A,UGA,CE
Rcapito,950,gf1,na,60,3/4/23,8,2023,6/30/24,3.05,N/A,N/A,N/A,UGA,CE
Rcapito,951,gf1,na,60,3/4/23,8,2023,6/30/24,4.01,N/A,N/A,N/A,UGA,CE
Rcapito,952,gf1,na,60,3/4/23,8,2023,6/30/24,4.05,N/A,N/A,N/A,UGA,CE
Rcapito,953,gf1,na,60,3/4/23,8,2023,6/30/24,3.35,N/A,N/A,N/A,UGA,CE
Rcapito,981,gf1,na,60,3/4/23,8,2023,6/30/24,3.59,N/A,N/A,N/A,UGA,CE
Rcapito,1002,gf1,na,60,3/4/23,8,2023,7/3/24,4.51,N/A,N/A,N/A,UGA,CE
Rcapito,1003,gf1,na,60,3/4/23,8,2023,7/3/24,3.06,N/A,N/A,N/A,UGA,CE
Rcapito,1048,gf1,na,60,3/4/23,8,2023,7/5/24,5.82,N/A,N/A,N/A,UGA,CE
Rcapito,1049,gf1,na,60,3/4/23,8,2023,7/5/24,5.33,N/A,N/A,N/A,UGA,CE
Rcapito,1050,gf1,na,60,3/4/23,8,2023,7/5/24,5.26,N/A,N/A,N/A,UGA,CE
Rcapito,1051,gf1,na,60,3/4/23,8,2023,7/5/24,5.11,N/A,N/A,N/A,UGA,CE
Rcapito,1052,gf1,na,60,3/4/23,8,2023,7/5/24,5.15,N/A,N/A,N/A,UGA,CE
Rcapito,1076,gf1,na,60,3/4/23,8,2023,7/7/24,3.45,N/A,N/A,N/A,UGA,CE
Rcapito,1077,gf1,na,60,3/4/23,8,2023,7/7/24,3.82,N/A,N/A,N/A,UGA,CE
Rcapito,1078,gf1,na,60,3/4/23,8,2023,7/7/24,3.95,N/A,N/A,N/A,UGA,CE
Rcapito,1079,gf1,na,60,3/4/23,8,2023,7/7/24,4.1,N/A,N/A,N/A,UGA,CE
Rcapito,1080,gf1,na,60,3/4/23,8,2023,7/7/24,3.81,N/A,N/A,N/A,UGA,CE
Rcapito,1091,gf1,na,60,3/4/23,8,2023,7/7/24,2.98,N/A,N/A,N/A,UGA,CE
Rcapito,1093,gf1,na,60,3/4/23,8,2023,7/7/24,3.32,N/A,N/A,N/A,UGA,CE
Rcapito,1098,gf1,na,60,3/4/23,8,2023,7/10/24,4.83,N/A,N/A,N/A,UGA,CE
Rcapito,1099,gf1,na,60,3/4/23,8,2023,7/10/24,5.56,N/A,N/A,N/A,UGA,CE
Rcapito,1100,gf1,na,60,3/4/23,8,2023,7/10/24,4,N/A,N/A,N/A,UGA,CE
Rcapito,1101,gf1,na,60,3/4/23,8,2023,7/10/24,3.54,N/A,N/A,N/A,UGA,CE
Rcapito,1102,gf1,na,60,3/4/23,8,2023,7/10/24,4.05,N/A,N/A,N/A,UGA,CE
Rcapito,1103,gf1,na,60,3/4/23,8,2023,7/10/24,4.51,N/A,N/A,N/A,UGA,CE
Rcapito,1104,gf1,na,60,3/4/23,8,2023,7/10/24,4.43,N/A,N/A,N/A,UGA,CE
Rcapito,1106,gf1,na,60,3/4/23,8,2023,7/10/24,2.96,N/A,N/A,N/A,UGA,CE
Rcapito,1107,gf1,na,60,3/4/23,8,2023,7/10/24,3.24,N/A,N/A,N/A,UGA,CE
Rcapito,1108,gf1,na,60,3/4/23,8,2023,7/10/24,3.45,N/A,N/A,N/A,UGA,CE
Rcapito,1128,gf1,na,60,3/4/23,8,2023,7/10/24,4.09,N/A,N/A,N/A,UGA,CE
Rcapito,1129,gf1,na,60,3/4/23,8,2023,7/10/24,3.64,N/A,N/A,N/A,UGA,CE
Rcapito,1137,gf1,na,60,3/4/23,8,2023,7/10/24,3.81,N/A,N/A,N/A,UGA,CE
Rcapito,1160,gf1,na,60,3/4/23,8,2023,7/12/24,6.45,N/A,N/A,N/A,UGA,CE
Rcapito,1164,gf1,na,60,3/4/23,8,2023,7/12/24,3.84,N/A,N/A,N/A,UGA,CE
Rcapito,1169,gf1,na,60,3/4/23,8,2023,7/12/24,3.33,N/A,N/A,N/A,UGA,CE
Rcapito,1173,gf1,na,60,3/4/23,8,2023,7/12/24,4.02,N/A,N/A,N/A,UGA,CE
Rcapito,1177,gf1,na,60,3/4/23,8,2023,7/14/24,5.17,N/A,N/A,N/A,UGA,CE
Rcapito,1181,gf1,na,60,3/4/23,8,2023,7/14/24,4.41,N/A,N/A,N/A,UGA,CE
Rcapito,1187,gf1,na,60,3/4/23,8,2023,7/17/24,7.65,N/A,N/A,N/A,UGA,CE
Rcapito,1188,gf1,na,60,3/4/23,8,2023,7/17/24,6.26,N/A,N/A,N/A,UGA,CE
Rcapito,1190,gf1,na,60,3/4/23,8,2023,7/17/24,3.71,N/A,N/A,N/A,UGA,CE
Rcapito,1191,gf1,na,60,3/4/23,8,2023,7/17/24,6.48,N/A,N/A,N/A,UGA,CE
Rcapito,1194,gf1,na,60,3/4/23,8,2023,7/17/24,5.17,N/A,N/A,N/A,UGA,CE
Rcapito,1195,gf1,na,60,3/4/23,8,2023,7/17/24,5.48,N/A,N/A,N/A,UGA,CE
Rcapito,55,gf1,na,60,3/4/23,9,2023,6/10/24,4.68,N/A,N/A,N/A,UGA,CE
Rcapito,190,gf1,na,60,3/4/23,9,2023,6/14/24,5.56,N/A,N/A,N/A,UGA,CE
Rcapito,272,gf1,na,60,3/4/23,9,2023,6/16/24,5.44,N/A,N/A,N/A,UGA,CE
Rcapito,273,gf1,na,60,3/4/23,9,2023,6/16/24,4.22,N/A,N/A,N/A,UGA,CE
Rcapito,274,gf1,na,60,3/4/23,9,2023,6/16/24,4.41,N/A,N/A,N/A,UGA,CE
Rcapito,275,gf1,na,60,3/4/23,9,2023,6/16/24,5.52,N/A,N/A,N/A,UGA,CE
Rcapito,540,gf1,na,60,3/4/23,9,2023,6/21/24,4.32,N/A,N/A,N/A,UGA,CE
Rcapito,541,gf1,na,60,3/4/23,9,2023,6/21/24,3.7,N/A,N/A,N/A,UGA,CE
Rcapito,542,gf1,na,60,3/4/23,9,2023,6/21/24,4.34,N/A,N/A,N/A,UGA,CE
Rcapito,543,gf1,na,60,3/4/23,9,2023,6/21/24,4.05,N/A,N/A,N/A,UGA,CE
Rcapito,544,gf1,na,60,3/4/23,9,2023,6/21/24,3.17,N/A,N/A,N/A,UGA,CE
Rcapito,545,gf1,na,60,3/4/23,9,2023,6/21/24,5.58,N/A,N/A,N/A,UGA,CE
Rcapito,546,gf1,na,60,3/4/23,9,2023,6/21/24,4,N/A,N/A,N/A,UGA,CE
Rcapito,547,gf1,na,60,3/4/23,9,2023,6/21/24,4.01,N/A,N/A,N/A,UGA,CE
Rcapito,548,gf1,na,60,3/4/23,9,2023,6/21/24,4.44,N/A,N/A,N/A,UGA,CE
Rcapito,549,gf1,na,60,3/4/23,9,2023,6/21/24,4.51,N/A,N/A,N/A,UGA,CE
Rcapito,550,gf1,na,60,3/4/23,9,2023,6/21/24,4.4,N/A,N/A,N/A,UGA,CE
Rcapito,597,gf1,na,60,3/4/23,9,2023,6/21/24,3.77,N/A,N/A,N/A,UGA,CE
Rcapito,624,gf1,na,60,3/4/23,9,2023,6/23/24,4.18,N/A,N/A,N/A,UGA,CE
Rcapito,625,gf1,na,60,3/4/23,9,2023,6/23/24,4.24,N/A,N/A,N/A,UGA,CE
Rcapito,655,gf1,na,60,3/4/23,9,2023,6/23/24,4.06,N/A,N/A,N/A,UGA,CE
Rcapito,672,gf1,na,60,3/4/23,9,2023,6/23/24,5.17,N/A,N/A,N/A,UGA,CE
Rcapito,678,gf1,na,60,3/4/23,9,2023,6/23/24,3.49,N/A,N/A,N/A,UGA,CE
Rcapito,766,gf1,na,60,3/4/23,9,2023,6/26/24,3.45,N/A,N/A,N/A,UGA,CE
Rcapito,767,gf1,na,60,3/4/23,9,2023,6/26/24,4.26,N/A,N/A,N/A,UGA,CE
Rcapito,858,gf1,na,60,3/4/23,9,2023,6/28/24,3.44,N/A,N/A,N/A,UGA,CE
Rcapito,859,gf1,na,60,3/4/23,9,2023,6/28/24,4.73,N/A,N/A,N/A,UGA,CE
Rcapito,860,gf1,na,60,3/4/23,9,2023,6/28/24,3.62,N/A,N/A,N/A,UGA,CE
Rcapito,937,gf1,na,60,3/4/23,9,2023,6/30/24,4.73,N/A,N/A,N/A,UGA,CE
Rcapito,938,gf1,na,60,3/4/23,9,2023,6/30/24,4.01,N/A,N/A,N/A,UGA,CE
Rcapito,939,gf1,na,60,3/4/23,9,2023,6/30/24,4.7,N/A,N/A,N/A,UGA,CE
Rcapito,993,gf1,na,60,3/4/23,9,2023,7/2/24,4.99,N/A,N/A,N/A,UGA,CE
Rcapito,994,gf1,na,60,3/4/23,9,2023,7/2/24,5.06,N/A,N/A,N/A,UGA,CE
Rcapito,995,gf1,na,60,3/4/23,9,2023,7/2/24,3.62,N/A,N/A,N/A,UGA,CE
Rcapito,1081,gf1,na,60,3/4/23,9,2023,7/7/24,5.07,N/A,N/A,N/A,UGA,CE
Rcapito,1082,gf1,na,60,3/4/23,9,2023,7/7/24,3.91,N/A,N/A,N/A,UGA,CE
Rcapito,1088,gf1,na,60,3/4/23,9,2023,7/7/24,4.96,N/A,N/A,N/A,UGA,CE
Rcapito,1140,gf1,na,60,3/4/23,9,2023,7/10/24,5.35,N/A,N/A,N/A,UGA,CE
Rcapito,41,gf1,na,60,3/4/23,10,2023,6/10/24,4.19,N/A,N/A,N/A,UGA,CE
Rcapito,298,gf1,na,60,3/4/23,10,2023,6/18/24,4.36,N/A,N/A,N/A,UGA,CE
Rcapito,360,gf1,na,60,3/4/23,10,2023,6/18/24,5.83,N/A,N/A,N/A,UGA,CE
Rcapito,361,gf1,na,60,3/4/23,10,2023,6/18/24,5.54,N/A,N/A,N/A,UGA,CE
Rcapito,362,gf1,na,60,3/4/23,10,2023,6/18/24,4.15,N/A,N/A,N/A,UGA,CE
Rcapito,379,gf1,na,60,3/4/23,10,2023,6/18/24,6.21,N/A,N/A,N/A,UGA,CE
Rcapito,422,gf1,na,60,3/4/23,10,2023,6/19/24,4.42,N/A,N/A,N/A,UGA,CE
Rcapito,423,gf1,na,60,3/4/23,10,2023,6/19/24,4.29,N/A,N/A,N/A,UGA,CE
Rcapito,444,gf1,na,60,3/4/23,10,2023,6/21/24,4.17,N/A,N/A,N/A,UGA,CE
Rcapito,445,gf1,na,60,3/4/23,10,2023,6/21/24,3.78,N/A,N/A,N/A,UGA,CE
Rcapito,473,gf1,na,60,3/4/23,10,2023,6/21/24,3.46,N/A,N/A,N/A,UGA,CE
Rcapito,577,gf1,na,60,3/4/23,10,2023,6/21/24,4.26,N/A,N/A,N/A,UGA,CE
Rcapito,578,gf1,na,60,3/4/23,10,2023,6/21/24,3.66,N/A,N/A,N/A,UGA,CE
Rcapito,598,gf1,na,60,3/4/23,10,2023,6/21/24,3.76,N/A,N/A,N/A,UGA,CE
Rcapito,670,gf1,na,60,3/4/23,10,2023,6/23/24,3.12,N/A,N/A,N/A,UGA,CE
